,SMILES,Formula,Autocorrelation_descriptors_vector_2d,Autocorrelation_descriptors_vector_3d,CrippenDescriptors,ExactMolWt,FractionCSP3,HallKierAlpha,CalcKappa1,CalcKappa2,CalcKappa3
63,CC1C2N1C=C(C(=N)NN)C21CC1,C9H14N4,"[2.845, 3.062, 3.077, 2.836, 2.218, 1.504, 0.773, 0.0, 2.665, 2.897, 2.87, 2.503, 1.851, 1.186, 0.564, 0.0, 2.842, 3.059, 3.074, 2.832, 2.213, 1.5, 0.77, 0.0, 2.604, 2.841, 2.797, 2.378, 1.708, 1.056, 0.486, 0.0, 2.897, 3.11, 3.135, 2.926, 2.314, 1.584, 0.829, 0.0, 4.017, 4.255, 4.245, 3.897, 3.029, 2.197, 0.693, 0.0, 0.066, 0.08, 0.087, 0.084, 0.045, 0.018, 0.006, 0.0, 0.14, 0.169, 0.183, 0.178, 0.096, 0.037, 0.012, 0.0, 0.061, 0.074, 0.08, 0.078, 0.042, 0.016, 0.005, 0.0, 0.337, 0.407, 0.44, 0.428, 0.23, 0.09, 0.03, 0.0, 0.203, 0.245, 0.265, 0.257, 0.139, 0.054, 0.018, 0.0, 6.702, 7.27, 19.063, 12.263, 2.418, 3.661, 0.794, 0.0, 0.083, 0.083, -0.069, -0.123, -0.329, -1.0, -1.0, 0.0, 0.083, 0.083, -0.069, -0.123, -0.329, -1.0, -1.0, 0.0, 0.083, 0.083, -0.069, -0.123, -0.329, -1.0, -1.0, 0.0, 0.083, 0.083, -0.069, -0.123, -0.329, -1.0, -1.0, 0.0, 0.083, 0.083, -0.069, -0.123, -0.329, -1.0, -1.0, 0.0, -0.07, -0.164, -0.032, -0.15, 0.183, -0.482, 0.554, 0.0, 0.722, 0.684, 0.912, 1.238, 1.548, 2.167, 2.167, 0.0, 0.722, 0.684, 0.912, 1.238, 1.548, 2.167, 2.167, 0.0, 0.722, 0.684, 0.912, 1.238, 1.548, 2.167, 2.167, 0.0, 0.722, 0.684, 0.912, 1.238, 1.548, 2.167, 2.167, 0.0, 0.722, 0.684, 0.912, 1.238, 1.548, 2.167, 2.167, 0.0, 0.834, 0.939, 0.964, 1.417, 0.573, 1.825, 0.0, 0.0]",0,"(0.17736999999999942, 49.88880000000001)",178.12184644799999,0.6666666666666666,-1.03,7.380989598838701,1.8978455947837738,0.6821983081536533
64,CN1CC2(C)C=CCC2C1=NN,C9H15N3,"[2.71, 3.092, 3.03, 2.59, 1.705, 0.0, 0.0, 0.0, 2.534, 2.976, 2.812, 2.309, 1.453, 0.0, 0.0, 0.0, 2.707, 3.09, 3.027, 2.586, 1.701, 0.0, 0.0, 0.0, 2.476, 2.939, 2.734, 2.197, 1.355, 0.0, 0.0, 0.0, 2.762, 3.128, 3.091, 2.662, 1.77, 0.0, 0.0, 0.0, 3.945, 4.227, 4.06, 3.834, 2.639, 0.0, 0.0, 0.0, 0.05, 0.062, 0.073, 0.047, 0.017, 0.0, 0.0, 0.0, 0.106, 0.132, 0.154, 0.099, 0.037, 0.0, 0.0, 0.0, 0.046, 0.058, 0.067, 0.043, 0.016, 0.0, 0.0, 0.0, 0.255, 0.316, 0.369, 0.237, 0.088, 0.0, 0.0, 0.0, 0.153, 0.19, 0.222, 0.143, 0.053, 0.0, 0.0, 0.0, 10.456, 11.189, 11.588, 12.378, 6.532, 0.0, 0.0, 0.0, 0.128, 0.2, -0.111, -0.636, -0.667, 0.0, 0.0, 0.0, 0.128, 0.2, -0.111, -0.636, -0.667, 0.0, 0.0, 0.0, 0.128, 0.2, -0.111, -0.636, -0.667, 0.0, 0.0, 0.0, 0.128, 0.2, -0.111, -0.636, -0.667, 0.0, 0.0, 0.0, 0.128, 0.2, -0.111, -0.636, -0.667, 0.0, 0.0, 0.0, 0.043, -0.141, -0.286, 0.493, -1.004, 0.0, 0.0, 0.0, 0.752, 0.489, 1.086, 1.778, 1.833, 0.0, 0.0, 0.0, 0.752, 0.489, 1.086, 1.778, 1.833, 0.0, 0.0, 0.0, 0.752, 0.489, 1.086, 1.778, 1.833, 0.0, 0.0, 0.0, 0.752, 0.489, 1.086, 1.778, 1.833, 0.0, 0.0, 0.0, 0.752, 0.489, 1.086, 1.778, 1.833, 0.0, 0.0, 0.0, 0.762, 0.927, 1.121, 0.654, 2.547, 0.0, 0.0, 0.0]",0,"(0.7864, 49.60640000000002)",165.12659748,0.6666666666666666,-0.99,7.648380034400976,2.2486373793133594,0.7923930446044019
65,CNC(=S)N1C2CC3CC(N3)C12,C8H13N3S,"[2.881, 3.154, 3.108, 2.628, 2.718, 1.427, 0.0, 0.0, 2.602, 2.783, 2.687, 2.267, 2.124, 1.324, 0.0, 0.0, 2.785, 2.978, 2.864, 2.364, 2.309, 1.426, 0.0, 0.0, 2.567, 2.746, 2.714, 2.319, 2.193, 1.288, 0.0, 0.0, 2.831, 3.02, 2.9, 2.371, 2.33, 1.456, 0.0, 0.0, 4.216, 4.477, 4.386, 3.792, 4.295, 2.197, 0.0, 0.0, 0.484, 0.35, 0.987, 0.677, 0.631, 0.068, 0.0, 0.0, 0.084, 0.193, 0.133, 0.055, 0.127, 0.013, 0.0, 0.0, 0.051, 0.065, 0.059, 0.027, 0.034, 0.01, 0.0, 0.0, 0.13, 0.654, 0.282, 0.101, 0.427, 0.016, 0.0, 0.0, 0.14, 0.229, 0.19, 0.081, 0.141, 0.024, 0.0, 0.0, 10.975, 18.303, 9.956, 10.805, 19.548, 5.936, 0.0, 0.0, -0.019, 0.075, -0.203, -0.215, -0.296, 0.11, 0.0, 0.0, -0.181, -0.298, 0.116, 0.017, 0.002, -0.103, 0.0, 0.0, -0.383, 0.158, -0.171, -0.234, 0.193, -0.068, 0.0, 0.0, -0.059, -0.344, 0.119, 0.034, -0.158, -0.049, 0.0, 0.0, -0.281, -0.17, 0.047, -0.05, 0.116, -0.118, 0.0, 0.0, -0.211, -0.026, -0.111, -0.385, 0.4, -0.224, 0.0, 0.0, 0.473, 0.608, 1.262, 1.395, 2.188, 0.02, 0.0, 0.0, 0.937, 1.147, 0.897, 0.805, 1.369, 0.576, 0.0, 0.0, 1.279, 0.808, 1.104, 0.951, 0.845, 0.826, 0.0, 0.0, 0.671, 1.1, 0.937, 0.937, 1.811, 0.313, 0.0, 0.0, 1.131, 1.087, 0.929, 0.784, 1.057, 0.746, 0.0, 0.0, 0.937, 0.844, 0.874, 1.329, 1.16, 1.396, 0.0, 0.0]",0,"(-0.3223, 51.01840000000003)",183.083018416,0.875,-0.35000000000000003,7.091854848448254,2.1158673308834124,0.7207955546571034
66,CC1C(=O)NN(C)C11CC1(O)C=C,C9H14N2O2,"[2.805, 3.221, 3.268, 2.884, 2.113, 0.847, 0.0, 0.0, 2.586, 2.929, 2.982, 2.513, 1.789, 0.539, 0.0, 0.0, 2.802, 3.218, 3.265, 2.881, 2.11, 0.845, 0.0, 0.0, 2.499, 2.802, 2.863, 2.328, 1.665, 0.375, 0.0, 0.0, 2.831, 3.236, 3.274, 2.856, 2.075, 0.793, 0.0, 0.0, 4.054, 4.704, 4.433, 4.278, 3.799, 2.079, 0.0, 0.0, 0.115, 0.203, 0.223, 0.184, 0.109, 0.02, 0.0, 0.0, 0.151, 0.25, 0.269, 0.191, 0.091, 0.017, 0.0, 0.0, 0.109, 0.192, 0.212, 0.176, 0.106, 0.019, 0.0, 0.0, 0.428, 0.735, 0.803, 0.604, 0.314, 0.057, 0.0, 0.0, 0.163, 0.237, 0.245, 0.152, 0.062, 0.01, 0.0, 0.0, 14.858, 36.29, 35.362, 36.169, 21.507, 5.915, 0.0, 0.0, -0.022, -0.157, -0.007, -0.368, 0.613, -1.276, 0.0, 0.0, 0.03, -0.209, 0.02, -0.285, 0.354, -1.108, 0.0, 0.0, -0.023, -0.155, -0.009, -0.37, 0.622, -1.278, 0.0, 0.0, 0.002, -0.186, 0.014, -0.324, 0.468, -1.208, 0.0, 0.0, 0.121, -0.256, -0.004, -0.187, 0.104, -0.737, 0.0, 0.0, -0.064, 0.115, -0.124, -0.311, 0.141, -1.769, 0.0, 0.0, 0.652, 0.949, 0.867, 1.599, 0.692, 3.317, 0.0, 0.0, 0.746, 1.084, 0.873, 1.339, 0.72, 2.512, 0.0, 0.0, 0.648, 0.944, 0.868, 1.608, 0.69, 3.341, 0.0, 0.0, 0.708, 1.023, 0.864, 1.459, 0.712, 2.9, 0.0, 0.0, 0.814, 1.23, 0.927, 1.046, 0.714, 1.464, 0.0, 0.0, 0.676, 0.642, 0.962, 1.459, 1.414, 4.97, 0.0, 0.0]",0,"(-0.3413000000000004, 47.564500000000024)",182.105527688,0.6666666666666666,-0.8700000000000001,8.716089425041865,2.13482750460797,0.7517620875299573
67,CC12C(O)C3C4CN5CC(C5C14)N23,C10H14N2O,"[2.962, 3.439, 3.274, 2.335, 1.357, 0.0, 0.0, 0.0, 2.789, 3.268, 3.07, 2.036, 0.814, 0.0, 0.0, 0.0, 2.959, 3.437, 3.271, 2.332, 1.352, 0.0, 0.0, 0.0, 2.722, 3.2, 2.991, 1.889, 0.553, 0.0, 0.0, 0.0, 2.993, 3.467, 3.286, 2.323, 1.327, 0.0, 0.0, 0.0, 3.946, 4.422, 4.043, 2.773, 1.386, 0.0, 0.0, 0.0, 0.076, 0.126, 0.146, 0.063, 0.047, 0.0, 0.0, 0.0, 0.113, 0.184, 0.2, 0.072, 0.055, 0.0, 0.0, 0.0, 0.072, 0.119, 0.138, 0.06, 0.044, 0.0, 0.0, 0.0, 0.308, 0.505, 0.563, 0.218, 0.167, 0.0, 0.0, 0.0, 0.13, 0.207, 0.212, 0.066, 0.043, 0.0, 0.0, 0.0, 2.893, 5.031, 4.847, 2.269, 0.635, 0.0, 0.0, 0.0, -0.137, -0.132, 0.104, -0.581, 0.89, 0.0, 0.0, 0.0, -0.216, -0.196, 0.202, -0.545, 1.188, 0.0, 0.0, 0.0, -0.133, -0.128, 0.099, -0.58, 0.864, 0.0, 0.0, 0.0, -0.187, -0.172, 0.166, -0.572, 1.132, 0.0, 0.0, 0.0, -0.26, -0.228, 0.252, -0.434, 0.991, 0.0, 0.0, 0.0, -0.073, -0.044, -0.293, 0.238, 0.393, 0.0, 0.0, 0.0, 0.741, 0.765, 0.874, 2.2, 3.138, 0.0, 0.0, 0.0, 0.999, 0.966, 0.719, 1.771, 1.632, 0.0, 0.0, 0.0, 0.73, 0.756, 0.882, 2.216, 3.215, 0.0, 0.0, 0.0, 0.896, 0.887, 0.779, 1.958, 2.179, 0.0, 0.0, 0.0, 1.18, 1.103, 0.62, 1.368, 0.919, 0.0, 0.0, 0.0, 0.843, 0.858, 1.263, 1.061, 1.061, 0.0, 0.0, 0.0]",0,"(-0.8838000000000004, 46.16780000000003)",178.110613068,1.0,-0.12,6.379752925585681,1.3836861883254175,0.3461571327661693
68,CCCC1=CSC2=NOC(=N)NN12,C7H10N4OS,"[3.017, 3.369, 3.289, 2.936, 2.694, 1.734, 1.252, 0.0, 2.565, 2.802, 2.707, 2.533, 2.179, 1.442, 0.905, 0.0, 2.843, 3.163, 3.051, 2.748, 2.424, 1.731, 1.249, 0.0, 2.53, 2.725, 2.64, 2.512, 2.155, 1.31, 0.732, 0.0, 2.875, 3.207, 3.102, 2.754, 2.441, 1.756, 1.253, 0.0, 4.245, 4.627, 4.628, 3.971, 3.199, 2.319, 1.705, 0.0, 0.842, 0.712, 0.803, 0.862, 0.5, 0.084, 0.034, 0.0, 0.211, 0.353, 0.328, 0.17, 0.148, 0.05, 0.03, 0.0, 0.104, 0.143, 0.105, 0.098, 0.059, 0.039, 0.026, 0.0, 0.588, 1.14, 1.147, 0.447, 0.468, 0.116, 0.076, 0.0, 0.239, 0.376, 0.347, 0.192, 0.159, 0.059, 0.03, 0.0, 10.05, 19.238, 20.044, 13.672, 11.417, 4.521, 2.949, 0.0, -0.159, -0.052, 0.024, -0.181, -0.157, 0.042, -0.048, 0.0, 0.165, -0.025, 0.005, -0.106, -0.421, -0.447, -0.736, 0.0, 0.004, 0.134, 0.221, -0.344, -0.357, -0.647, -1.296, 0.0, 0.17, -0.065, -0.139, -0.026, -0.332, -0.268, -0.437, 0.0, 0.096, -0.029, 0.144, -0.161, -0.465, -0.489, -0.749, 0.0, 0.038, -0.21, 0.113, -0.12, -0.328, -0.085, -0.054, 0.0, 1.019, 0.98, 1.004, 1.113, 1.427, 0.101, 0.168, 0.0, 0.726, 1.008, 0.988, 0.922, 1.355, 1.131, 1.595, 0.0, 0.895, 0.808, 0.622, 1.242, 1.127, 1.805, 3.026, 0.0, 0.709, 1.038, 1.132, 0.874, 1.373, 0.769, 1.164, 0.0, 0.801, 1.027, 0.892, 0.929, 1.349, 1.229, 1.482, 0.0, 0.781, 1.162, 0.969, 0.95, 1.239, 0.795, 0.929, 0.0]",0,"(1.41727, 51.80340000000002)",198.05753194,0.42857142857142855,-1.17,8.429238558789956,3.291795187237602,1.486968536223766
69,CCC1=C(CC#N)C(=O)OC(C)=N1,C9H10N2O2,"[2.741, 3.044, 3.06, 2.981, 2.588, 1.466, 0.773, 0.0, 2.519, 2.723, 2.81, 2.667, 2.18, 1.257, 0.564, 0.0, 2.738, 3.041, 3.058, 2.978, 2.583, 1.463, 0.77, 0.0, 2.419, 2.592, 2.693, 2.52, 2.014, 1.179, 0.486, 0.0, 2.741, 3.036, 3.054, 2.969, 2.602, 1.522, 0.829, 0.0, 4.149, 4.534, 4.408, 4.648, 4.674, 2.971, 1.946, 0.0, 0.121, 0.222, 0.179, 0.183, 0.124, 0.02, 0.007, 0.0, 0.135, 0.229, 0.194, 0.201, 0.164, 0.033, 0.013, 0.0, 0.115, 0.212, 0.171, 0.175, 0.117, 0.018, 0.006, 0.0, 0.411, 0.722, 0.599, 0.62, 0.471, 0.086, 0.033, 0.0, 0.121, 0.19, 0.17, 0.17, 0.163, 0.039, 0.016, 0.0, 13.914, 25.472, 30.97, 32.949, 38.953, 8.245, 5.276, 0.0, -0.192, 0.187, -0.263, -0.222, 0.204, -0.171, -0.449, 0.0, -0.22, 0.099, -0.282, -0.18, 0.48, -0.435, -0.873, 0.0, -0.19, 0.19, -0.261, -0.223, 0.192, -0.161, -0.431, 0.0, -0.212, 0.142, -0.279, -0.199, 0.371, -0.324, -0.698, 0.0, -0.214, -0.013, -0.255, -0.138, 0.645, -0.65, -1.189, 0.0, 0.027, -0.018, -0.192, -0.163, 0.338, -0.781, -1.507, 0.0, 0.958, 0.83, 1.106, 1.244, 0.912, 0.555, 0.833, 0.0, 0.997, 0.872, 1.1, 1.128, 0.695, 1.206, 1.809, 0.0, 0.955, 0.829, 1.105, 1.248, 0.923, 0.532, 0.798, 0.0, 0.985, 0.851, 1.11, 1.181, 0.774, 0.914, 1.37, 0.0, 0.989, 0.935, 1.033, 1.0, 0.619, 1.88, 2.821, 0.0, 0.553, 0.681, 0.986, 1.296, 1.139, 2.022, 3.295, 0.0]",0,"(0.9717, 46.20500000000001)",178.07422756,0.4444444444444444,-1.6300000000000001,9.457950747581352,3.8539866252901214,1.936290126597527
70,CC1CC2C1C1NC1C1=C2CNC1,C11H16N2,"[2.872, 3.121, 3.091, 2.854, 1.642, 1.153, 0.0, 0.0, 2.775, 3.046, 2.973, 2.648, 1.56, 1.015, 0.0, 0.0, 2.87, 3.12, 3.089, 2.851, 1.641, 1.151, 0.0, 0.0, 2.741, 3.02, 2.931, 2.576, 1.531, 0.965, 0.0, 0.0, 2.899, 3.143, 3.124, 2.913, 1.666, 1.191, 0.0, 0.0, 4.186, 4.386, 4.489, 4.407, 2.752, 1.946, 0.0, 0.0, 0.022, 0.026, 0.031, 0.047, 0.006, 0.004, 0.0, 0.0, 0.047, 0.054, 0.065, 0.099, 0.012, 0.009, 0.0, 0.0, 0.021, 0.024, 0.028, 0.043, 0.005, 0.004, 0.0, 0.0, 0.113, 0.13, 0.156, 0.237, 0.028, 0.022, 0.0, 0.0, 0.068, 0.078, 0.094, 0.143, 0.017, 0.013, 0.0, 0.0, 8.605, 8.63, 8.289, 24.075, 2.107, 4.41, 0.0, 0.0, -0.114, -0.043, -0.173, 0.064, -0.114, -0.409, 0.0, 0.0, -0.114, -0.043, -0.173, 0.064, -0.114, -0.409, 0.0, 0.0, -0.114, -0.043, -0.173, 0.064, -0.114, -0.409, 0.0, 0.0, -0.114, -0.043, -0.173, 0.064, -0.114, -0.409, 0.0, 0.0, -0.114, -0.043, -0.173, 0.064, -0.114, -0.409, 0.0, 0.0, -0.197, 0.013, -0.088, -0.105, 0.222, -0.582, 0.0, 0.0, 0.886, 0.675, 1.064, 1.418, 0.886, 1.773, 0.0, 0.0, 0.886, 0.675, 1.064, 1.418, 0.886, 1.773, 0.0, 0.0, 0.886, 0.675, 1.064, 1.418, 0.886, 1.773, 0.0, 0.0, 0.886, 0.675, 1.064, 1.418, 0.886, 1.773, 0.0, 0.0, 0.886, 0.675, 1.064, 1.418, 0.886, 1.773, 0.0, 0.0, 0.919, 0.622, 0.963, 1.586, 0.709, 2.173, 0.0, 0.0]",0,"(0.5123999999999999, 51.36840000000002)",176.131348512,0.8181818181818182,-0.34,7.018548269500839,2.012332103549687,0.6917471579530396
71,CNC(C)C(=O)CC1NC1C(C)=C,C10H18N2O,"[2.708, 2.852, 2.884, 2.606, 2.4, 2.302, 1.846, 1.099, 2.545, 2.671, 2.639, 2.35, 2.175, 2.073, 1.708, 1.099, 2.706, 2.85, 2.881, 2.604, 2.397, 2.3, 1.844, 1.099, 2.481, 2.596, 2.541, 2.245, 2.091, 1.968, 1.658, 1.099, 2.733, 2.867, 2.898, 2.607, 2.439, 2.303, 1.884, 1.099, 4.21, 4.22, 4.575, 4.486, 4.148, 3.584, 2.686, 1.099, 0.059, 0.076, 0.106, 0.089, 0.053, 0.051, 0.02, 0.005, 0.085, 0.102, 0.139, 0.111, 0.086, 0.062, 0.032, 0.007, 0.056, 0.072, 0.1, 0.084, 0.049, 0.049, 0.018, 0.005, 0.234, 0.288, 0.401, 0.326, 0.225, 0.183, 0.085, 0.02, 0.095, 0.107, 0.138, 0.102, 0.108, 0.061, 0.039, 0.007, 15.332, 26.051, 40.829, 29.634, 18.392, 21.307, 12.331, 3.978, -0.129, -0.189, 0.007, 0.068, 0.002, -0.371, -0.078, 0.258, -0.187, -0.218, -0.004, 0.108, 0.15, -0.365, -0.189, 0.298, -0.126, -0.187, 0.006, 0.064, -0.003, -0.37, -0.073, 0.256, -0.166, -0.211, 0.007, 0.101, 0.084, -0.376, -0.145, 0.287, -0.215, -0.214, -0.054, 0.074, 0.301, -0.308, -0.266, 0.292, -0.112, -0.244, -0.031, 0.223, 0.067, -0.556, -0.129, 0.562, 0.775, 1.007, 1.09, 1.257, 0.839, 1.572, 0.505, 0.0, 0.952, 1.038, 1.043, 1.004, 0.865, 1.372, 0.919, 0.0, 0.767, 1.004, 1.093, 1.269, 0.837, 1.579, 0.487, 0.0, 0.883, 1.03, 1.056, 1.098, 0.858, 1.462, 0.75, 0.0, 1.07, 1.034, 1.05, 0.872, 0.861, 1.169, 1.231, 0.0, 0.752, 1.05, 1.105, 0.995, 0.817, 1.671, 0.846, 0.0]",0,"(0.4699999999999998, 53.671400000000034)",182.141913196,0.7,-0.67,10.411103000811032,4.025626028663909,2.639547545837818
72,CCOC(C=C)=C(C)OCC1CN1,C10H17NO2,"[2.751, 2.783, 2.871, 2.719, 2.565, 2.203, 1.846, 1.153, 2.516, 2.489, 2.558, 2.557, 2.393, 1.948, 1.708, 1.015, 2.749, 2.78, 2.869, 2.717, 2.563, 2.2, 1.844, 1.151, 2.404, 2.337, 2.426, 2.484, 2.318, 1.851, 1.658, 0.965, 2.736, 2.744, 2.825, 2.703, 2.565, 2.204, 1.884, 1.191, 4.003, 4.094, 4.307, 3.676, 3.676, 3.932, 2.708, 1.946, 0.11, 0.134, 0.201, 0.095, 0.076, 0.068, 0.025, 0.011, 0.105, 0.118, 0.176, 0.088, 0.078, 0.081, 0.034, 0.015, 0.106, 0.129, 0.194, 0.091, 0.073, 0.064, 0.024, 0.01, 0.343, 0.399, 0.598, 0.29, 0.246, 0.243, 0.097, 0.042, 0.08, 0.081, 0.118, 0.065, 0.064, 0.07, 0.035, 0.016, 12.822, 14.252, 20.641, 14.834, 12.895, 14.621, 8.934, 4.41, -0.272, -0.435, 0.302, -0.109, -0.114, 0.192, -0.011, -0.082, -0.298, -0.418, 0.355, -0.105, -0.159, 0.332, -0.163, -0.279, -0.27, -0.435, 0.299, -0.109, -0.112, 0.185, -0.006, -0.075, -0.29, -0.431, 0.337, -0.108, -0.14, 0.28, -0.096, -0.192, -0.29, -0.342, 0.352, -0.086, -0.193, 0.378, -0.328, -0.482, -0.365, -0.113, 0.119, -0.225, 0.011, 0.579, -0.424, -0.545, 1.174, 1.63, 1.029, 0.848, 0.771, 0.726, 0.341, 0.426, 1.198, 1.48, 0.823, 0.819, 0.895, 0.713, 0.824, 1.031, 1.173, 1.634, 1.036, 0.848, 0.767, 0.73, 0.325, 0.407, 1.191, 1.558, 0.916, 0.836, 0.838, 0.702, 0.592, 0.74, 1.191, 1.202, 0.584, 0.747, 1.049, 0.867, 1.519, 1.899, 1.196, 0.879, 0.748, 0.976, 0.926, 0.745, 1.679, 2.035]",0,"(1.4288, 52.26570000000004)",183.125928784,0.6,-0.9600000000000002,10.123056478405315,4.9197249886826615,3.5066886399960193
73,O=C1C2CC3=C4OC(O3)C1C24,C8H6O3,"[2.813, 3.275, 2.944, 1.976, 0.0, 0.0, 0.0, 0.0, 2.608, 3.007, 2.598, 1.239, 0.0, 0.0, 0.0, 0.0, 2.812, 3.273, 2.942, 1.971, 0.0, 0.0, 0.0, 0.0, 2.507, 2.882, 2.406, 0.842, 0.0, 0.0, 0.0, 0.0, 2.776, 3.224, 2.884, 1.848, 0.0, 0.0, 0.0, 0.0, 4.201, 4.766, 4.489, 4.295, 0.0, 0.0, 0.0, 0.0, 0.183, 0.34, 0.246, 0.161, 0.0, 0.0, 0.0, 0.0, 0.135, 0.251, 0.182, 0.118, 0.0, 0.0, 0.0, 0.0, 0.178, 0.33, 0.239, 0.156, 0.0, 0.0, 0.0, 0.0, 0.494, 0.917, 0.664, 0.433, 0.0, 0.0, 0.0, 0.0, 0.073, 0.135, 0.098, 0.064, 0.0, 0.0, 0.0, 0.0, 11.935, 18.474, 20.466, 16.33, 0.0, 0.0, 0.0, 0.0, -0.116, -0.021, -0.45, 0.833, 0.0, 0.0, 0.0, 0.0, -0.116, -0.021, -0.45, 0.833, 0.0, 0.0, 0.0, 0.0, -0.116, -0.021, -0.45, 0.833, 0.0, 0.0, 0.0, 0.0, -0.116, -0.021, -0.45, 0.833, 0.0, 0.0, 0.0, 0.0, -0.116, -0.021, -0.45, 0.833, 0.0, 0.0, 0.0, 0.0, -0.038, -0.012, -0.331, 0.067, 0.0, 0.0, 0.0, 0.0, 0.818, 0.833, 1.375, 1.146, 0.0, 0.0, 0.0, 0.0, 0.818, 0.833, 1.375, 1.146, 0.0, 0.0, 0.0, 0.0, 0.818, 0.833, 1.375, 1.146, 0.0, 0.0, 0.0, 0.0, 0.818, 0.833, 1.375, 1.146, 0.0, 0.0, 0.0, 0.0, 0.818, 0.833, 1.375, 1.146, 0.0, 0.0, 0.0, 0.0, 0.537, 0.598, 1.304, 3.691, 0.0, 0.0, 0.0, 0.0]",0,"(0.41949999999999993, 33.078)",150.031694052,0.625,-0.99,4.800970819466608,1.0918339285623218,0.2909436790506066
74,CNC1COC2=COC3CC3C2C1,C10H15NO2,"[2.871, 3.106, 3.113, 2.708, 2.286, 1.715, 0.847, 0.0, 2.666, 2.879, 2.888, 2.406, 2.078, 1.513, 0.539, 0.0, 2.87, 3.104, 3.111, 2.705, 2.283, 1.712, 0.845, 0.0, 2.57, 2.771, 2.802, 2.254, 1.992, 1.455, 0.375, 0.0, 2.858, 3.084, 3.088, 2.683, 2.311, 1.716, 0.793, 0.0, 4.309, 4.533, 4.581, 4.066, 3.905, 3.239, 1.504, 0.0, 0.118, 0.161, 0.211, 0.119, 0.053, 0.04, 0.017, 0.0, 0.113, 0.149, 0.193, 0.112, 0.063, 0.052, 0.014, 0.0, 0.114, 0.155, 0.203, 0.115, 0.051, 0.038, 0.017, 0.0, 0.369, 0.492, 0.642, 0.367, 0.188, 0.152, 0.049, 0.0, 0.086, 0.109, 0.137, 0.083, 0.059, 0.045, 0.008, 0.0, 12.195, 18.01, 21.77, 10.677, 12.42, 7.518, 1.561, 0.0, -0.199, -0.249, 0.331, -0.435, -0.17, 0.662, -1.141, 0.0, -0.218, -0.253, 0.351, -0.461, -0.305, 0.986, -1.061, 0.0, -0.198, -0.248, 0.33, -0.433, -0.165, 0.646, -1.142, 0.0, -0.213, -0.254, 0.348, -0.455, -0.247, 0.864, -1.112, 0.0, -0.213, -0.224, 0.313, -0.431, -0.428, 1.108, -0.823, 0.0, -0.157, -0.151, 0.052, -0.44, 0.255, 0.492, -0.987, 0.0, 1.018, 1.16, 0.624, 1.554, 0.743, 0.211, 3.39, 0.0, 1.038, 1.121, 0.564, 1.536, 1.131, 0.016, 2.863, 0.0, 1.016, 1.161, 0.627, 1.554, 0.731, 0.222, 3.404, 0.0, 1.032, 1.144, 0.588, 1.551, 0.946, 0.076, 3.13, 0.0, 1.032, 1.022, 0.527, 1.454, 1.671, 0.074, 1.971, 0.0, 0.927, 0.93, 0.854, 1.321, 1.119, 0.893, 1.822, 0.0]",0,"(0.8709999999999996, 47.96970000000003)",181.11027872,0.8,-0.7,7.680507604283829,2.642370340981728,1.1384372561124767
75,CC1(N)C(N)C11CC2CC3CC2N13,C10H17N3,"[2.881, 3.326, 3.032, 2.708, 2.037, 0.0, 0.0, 0.0, 2.759, 3.15, 2.819, 2.53, 1.797, 0.0, 0.0, 0.0, 2.879, 3.324, 3.029, 2.705, 2.033, 0.0, 0.0, 0.0, 2.716, 3.085, 2.752, 2.464, 1.705, 0.0, 0.0, 0.0, 2.915, 3.374, 3.098, 2.756, 2.1, 0.0, 0.0, 0.0, 3.633, 3.994, 3.611, 3.239, 1.946, 0.0, 0.0, 0.0, 0.041, 0.075, 0.085, 0.04, 0.023, 0.0, 0.0, 0.0, 0.086, 0.158, 0.18, 0.084, 0.048, 0.0, 0.0, 0.0, 0.038, 0.069, 0.079, 0.037, 0.021, 0.0, 0.0, 0.0, 0.207, 0.379, 0.432, 0.202, 0.115, 0.0, 0.0, 0.0, 0.125, 0.228, 0.26, 0.122, 0.069, 0.0, 0.0, 0.0, 3.012, 4.831, 3.495, 2.831, 1.074, 0.0, 0.0, 0.0, -0.106, -0.272, 0.517, -0.3, -0.567, 0.0, 0.0, 0.0, -0.106, -0.272, 0.517, -0.3, -0.567, 0.0, 0.0, 0.0, -0.106, -0.272, 0.517, -0.3, -0.567, 0.0, 0.0, 0.0, -0.106, -0.272, 0.517, -0.3, -0.567, 0.0, 0.0, 0.0, -0.106, -0.272, 0.517, -0.3, -0.567, 0.0, 0.0, 0.0, -0.15, -0.067, 0.243, -0.907, 0.832, 0.0, 0.0, 0.0, 0.812, 1.144, 0.578, 1.2, 1.733, 0.0, 0.0, 0.0, 0.812, 1.144, 0.578, 1.2, 1.733, 0.0, 0.0, 0.0, 0.812, 1.144, 0.578, 1.2, 1.733, 0.0, 0.0, 0.0, 0.813, 1.144, 0.578, 1.2, 1.733, 0.0, 0.0, 0.0, 0.812, 1.144, 0.578, 1.2, 1.733, 0.0, 0.0, 0.0, 1.055, 0.992, 0.692, 1.835, 0.0, 0.0, 0.0, 0.0]",0,"(-0.3499999999999992, 50.05480000000002)",179.14224754399999,1.0,-0.12,7.208547227632941,1.5751178206803118,0.4660982155087206
